date	country	cases	deaths	day_of_epidemie	name	alpha3Code	callingCodes	altSpellings	region	population	latlng	area	name_as_list	names
2020-03-20	ecuador	367	5	3	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-21	ecuador	506	7	4	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-22	ecuador	789	14	5	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-23	ecuador	981	18	6	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-24	ecuador	1082	27	7	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-25	ecuador	1173	28	8	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-26	ecuador	1403	34	9	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-27	ecuador	1595	36	10	Ecuador	ECU	['593']	['EC', 'Republic of Ecuador', 'República del Ecuador']	Americas	16545799	[-2.0, -77.5]	276841.0	['Ecuador']	['ecuador', ' ec', ' republic of ecuador', ' república del ecuador']
2020-03-18	slovakia	105	1	1	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-19	slovakia	123	1	2	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-20	slovakia	137	1	3	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-21	slovakia	178	1	4	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-22	slovakia	185	0	5	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-23	slovakia	186	0	6	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-24	slovakia	204	0	7	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-25	slovakia	216	0	8	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-26	slovakia	226	0	9	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-27	slovakia	269	0	10	Slovakia	SVK	['421']	['SK', 'Slovak Republic', 'Slovenská republika']	Europe	5426252	[48.66666666, 19.5]	49037.0	['Slovakia']	['slovakia', ' sk', ' slovak republic', ' slovenská republika']
2020-03-18	south africa	116	0	1	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-19	south africa	150	0	2	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-20	south africa	202	0	3	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-21	south africa	240	0	4	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-22	south africa	274	0	5	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-23	south africa	402	0	6	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-24	south africa	554	0	7	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-25	south africa	709	0	8	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-26	south africa	927	0	9	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-27	south africa	1170	1	10	South Africa	ZAF	['27']	['ZA', 'RSA', 'Suid-Afrika', 'Republic of South Africa']	Africa	55653654	[-29.0, 24.0]	1221037.0	['South Africa']	['south africa', ' za', ' rsa', ' suid-afrika', ' republic of south africa']
2020-03-19	armenia	115	0	1	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-20	armenia	136	0	2	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-21	armenia	160	0	3	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-22	armenia	194	0	4	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-23	armenia	235	0	5	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-24	armenia	249	0	6	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-25	armenia	265	0	7	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-26	armenia	290	1	8	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-27	armenia	329	1	9	Armenia	ARM	['374']	['AM', 'Hayastan', 'Republic of Armenia', 'Հայաստանի Հանրապետություն']	Asia	2994400	[40.0, 45.0]	29743.0	['Armenia']	['armenia', ' am', ' hayastan', ' republic of armenia', ' հայաստանի հանրապետություն']
2020-03-19	colombia	102	0	1	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-20	colombia	128	0	2	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-21	colombia	196	0	3	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-22	colombia	231	2	4	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-23	colombia	277	3	5	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-24	colombia	378	3	6	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-25	colombia	470	4	7	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-26	colombia	491	6	8	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-27	colombia	539	6	9	Colombia	COL	['57']	['CO', 'Republic of Colombia', 'República de Colombia']	Americas	48759958	[4.0, -72.0]	1141748.0	['Colombia']	['colombia', ' co', ' republic of colombia', ' república de colombia']
2020-03-19	croatia	105	1	1	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-20	croatia	128	1	2	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-21	croatia	206	1	3	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-22	croatia	254	1	4	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-23	croatia	315	1	5	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-24	croatia	382	1	6	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-25	croatia	442	1	7	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-26	croatia	495	3	8	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-27	croatia	586	3	9	Croatia	HRV	['385']	['HR', 'Hrvatska', 'Republic of Croatia', 'Republika Hrvatska']	Europe	4190669	[45.16666666, 15.5]	56594.0	['Croatia']	['croatia', ' hr', ' hrvatska', ' republic of croatia', ' republika hrvatska']
2020-03-19	mexico	118	1	1	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-20	mexico	164	1	2	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-21	mexico	203	2	3	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-22	mexico	251	2	4	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-23	mexico	316	3	5	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-24	mexico	367	4	6	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-25	mexico	405	5	7	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-26	mexico	475	6	8	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-27	mexico	585	8	9	Mexico	MEX	['52']	['MX', 'Mexicanos', 'United Mexican States', 'Estados Unidos Mexicanos']	Americas	122273473	[23.0, -102.0]	1964375.0	['Mexico']	['mexico', ' mx', ' mexicanos', ' united mexican states', ' estados unidos mexicanos']
2020-03-19	panama	109	1	1	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-20	panama	137	1	2	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-21	panama	200	1	3	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-22	panama	313	3	4	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-23	panama	345	6	5	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-24	panama	345	6	6	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-25	panama	443	8	7	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-26	panama	558	8	8	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-27	panama	674	9	9	Panama	PAN	['507']	['PA', 'Republic of Panama', 'República de Panamá']	Americas	3814672	[9.0, -80.0]	75417.0	['Panama']	['panama', ' pa', ' republic of panama', ' república de panamá']
2020-03-19	serbia	103	0	1	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-20	serbia	135	1	2	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-21	serbia	171	1	3	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-22	serbia	222	2	4	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-23	serbia	249	3	5	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-24	serbia	303	3	6	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-25	serbia	384	4	7	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-26	serbia	384	1	8	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-27	serbia	457	1	9	Serbia	SRB	['381']	['RS', 'Srbija', 'Republic of Serbia', 'Република Србија', 'Republika Srbija']	Europe	7076372	[44.0, 21.0]	88361.0	['Serbia']	['serbia', ' rs', ' srbija', ' republic of serbia', ' република србија', ' republika srbija']
2020-03-19	taiwan	108	1	1	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-20	taiwan	135	2	2	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-21	taiwan	153	2	3	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-22	taiwan	169	2	4	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-23	taiwan	195	2	5	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-24	taiwan	215	2	6	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-25	taiwan	235	2	7	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-26	taiwan	252	2	8	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-27	taiwan	267	2	9	Taiwan	TWN	['886']	['TW', 'Táiwān', 'Republic of China', '中華民國', 'Zhōnghuá Mínguó']	Asia	23503349	[23.5, 121.0]	36193.0	['Taiwan']	['taiwan', ' tw', ' táiwān', ' republic of china', ' 中華民國', ' zhōnghuá mínguó']
2020-03-19	turkey	192	3	1	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-20	turkey	359	4	2	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-21	turkey	670	9	3	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-22	turkey	1236	30	4	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-23	turkey	1529	37	5	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-24	turkey	1872	44	6	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-25	turkey	2433	59	7	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-26	turkey	3629	75	8	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-27	turkey	5698	92	9	Turkey	TUR	['90']	['TR', 'Turkiye', 'Republic of Turkey', 'Türkiye Cumhuriyeti']	Asia	78741053	[39.0, 35.0]	783562.0	['Turkey']	['turkey', ' tr', ' turkiye', ' republic of turkey', ' türkiye cumhuriyeti']
2020-03-20	argentina	128	3	1	Argentina	ARG	['54']	['AR', 'Argentine Republic', 'República Argentina']	Americas	43590400	[-34.0, -64.0]	2780400.0	['Argentina']	['argentina', ' ar', ' argentine republic', ' república argentina']
2020-03-21	argentina	158	4	2	Argentina	ARG	['54']	['AR', 'Argentine Republic', 'República Argentina']	Americas	43590400	[-34.0, -64.0]	2780400.0	['Argentina']	['argentina', ' ar', ' argentine republic', ' república argentina']
2020-03-22	argentina	266	4	3	Argentina	ARG	['54']	['AR', 'Argentine Republic', 'República Argentina']	Americas	43590400	[-34.0, -64.0]	2780400.0	['Argentina']	['argentina', ' ar', ' argentine republic', ' república argentina']
2020-03-23	argentina	301	4	4	Argentina	ARG	['54']	['AR', 'Argentine Republic', 'República Argentina']	Americas	43590400	[-34.0, -64.0]	2780400.0	['Argentina']	['argentina', ' ar', ' argentine republic', ' república argentina']
2020-03-24	argentina	387	6	5	Argentina	ARG	['54']	['AR', 'Argentine Republic', 'República Argentina']	Americas	43590400	[-34.0, -64.0]	2780400.0	['Argentina']	['argentina', ' ar', ' argentine republic', ' república argentina']
